project,run_dir,run_start_ts,run_group,env,seed,subgoal,critic_type,gap,wmax,horizon_K,h_a,train_N,train_eval_N,lambda,kappa_b,kappa_d,gamma,batch_size,train_epochs,final_eval_episodes,config_key,duplicate_index,duplicate_count,eval_epoch,eval_n,eval_episodes,eval_score_type,IDM,ACTOR,idm_tasks,actor_tasks,eval_timestamp,eval_source
Pathbridger_flow,20260620_215024_seed0_puzzle-4x4-play-v0,2026-06-20T21:50:24,FlowG5W5H25Ha10N1TRL_rd_sd_puzzle_4x4,puzzle-4x4-play-v0,0,flow,trl,5.0,5.0,25,10,1,1,2.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_puzzle_4x4|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=2.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.136,0.20800000000000002,"1:0.3600,2:0.0800,3:0.1200,4:0.1200,5:0.0000","1:0.4000,2:0.0400,3:0.3200,4:0.2000,5:0.0800",2026-06-20T16:25:13Z,eval_results_json
Pathbridger_flow,20260621_012515_seed0_cube-single-play-v0,2026-06-21T01:25:15,FlowG10W5H25Ha10N1TRL_rd_sd_cube_single,cube-single-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_single|env=cube-single-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.552,0.616,"1:0.5200,2:0.6400,3:0.4400,4:0.5600,5:0.6000","1:0.6000,2:0.7200,3:0.6000,4:0.5600,5:0.6000",2026-06-20T19:14:27Z,eval_results_json
Pathbridger_flow,20260621_012515_seed0_cube-single-play-v0,2026-06-21T01:25:15,FlowG10W5H25Ha10N1TRL_rd_sd_cube_single,cube-single-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_single|env=cube-single-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.5840000000000001,0.76,"1:0.7200,2:0.5600,3:0.5600,4:0.4400,5:0.6400","1:0.7200,2:0.8400,3:0.8800,4:0.6800,5:0.6800",2026-06-20T19:15:39Z,eval_results_json
Pathbridger_flow,20260621_012515_seed0_cube-single-play-v0,2026-06-21T01:25:15,FlowG10W5H25Ha10N1TRL_rd_sd_cube_single,cube-single-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_single|env=cube-single-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.5519999999999999,0.7280000000000001,"1:0.7200,2:0.6400,3:0.4400,4:0.4400,5:0.5200","1:0.7200,2:0.8000,3:0.6800,4:0.6800,5:0.7600",2026-06-20T19:16:52Z,eval_results_json
Pathbridger_flow,20260621_012515_seed0_cube-single-play-v0,2026-06-21T01:25:15,FlowG10W5H25Ha10N1TRL_rd_sd_cube_single,cube-single-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_single|env=cube-single-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.5840000000000001,0.648,"1:0.6800,2:0.6400,3:0.3600,4:0.5600,5:0.6800","1:0.6400,2:0.6400,3:0.8000,4:0.4800,5:0.6800",2026-06-20T19:18:07Z,eval_results_json
Pathbridger_flow,20260621_041808_seed0_cube-double-play-v0,2026-06-21T04:18:08,FlowG10W5H25Ha10N1TRL_rd_sd_cube_double,cube-double-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.6,0.6,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_double|env=cube-double-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.6|kd=0.6|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.30400000000000005,0.248,"1:0.6400,2:0.2400,3:0.2800,4:0.0800,5:0.2800","1:0.7600,2:0.2400,3:0.1600,4:0.0400,5:0.0400",2026-06-20T22:18:15Z,eval_results_json
Pathbridger_flow,20260621_041808_seed0_cube-double-play-v0,2026-06-21T04:18:08,FlowG10W5H25Ha10N1TRL_rd_sd_cube_double,cube-double-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.6,0.6,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_double|env=cube-double-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.6|kd=0.6|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.5760000000000001,0.376,"1:0.9200,2:0.4800,3:0.7200,4:0.2800,5:0.4800","1:0.7200,2:0.3200,3:0.2800,4:0.0800,5:0.4800",2026-06-20T22:21:43Z,eval_results_json
Pathbridger_flow,20260621_041808_seed0_cube-double-play-v0,2026-06-21T04:18:08,FlowG10W5H25Ha10N1TRL_rd_sd_cube_double,cube-double-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.6,0.6,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_double|env=cube-double-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.6|kd=0.6|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.5920000000000001,0.288,"1:0.9600,2:0.6800,3:0.6800,4:0.2400,5:0.4000","1:0.5600,2:0.2000,3:0.4400,4:0.0400,5:0.2000",2026-06-20T22:25:13Z,eval_results_json
Pathbridger_flow,20260621_041808_seed0_cube-double-play-v0,2026-06-21T04:18:08,FlowG10W5H25Ha10N1TRL_rd_sd_cube_double,cube-double-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.6,0.6,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_double|env=cube-double-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.6|kd=0.6|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.5840000000000001,0.336,"1:1.0000,2:0.6800,3:0.5200,4:0.2400,5:0.4800","1:0.7200,2:0.3600,3:0.3200,4:0.0400,5:0.2400",2026-06-20T22:28:37Z,eval_results_json
Pathbridger_flow,20260621_072838_seed0_cube-triple-play-v0,2026-06-21T07:28:38,FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple,cube-triple-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.8,0.8,0.995,4096,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple|env=cube-triple-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.072,0.048,"1:0.2800,2:0.0400,3:0.0000,4:0.0000,5:0.0400","1:0.2000,2:0.0000,3:0.0400,4:0.0000,5:0.0000",2026-06-21T06:34:47Z,eval_results_json
Pathbridger_flow,20260621_072838_seed0_cube-triple-play-v0,2026-06-21T07:28:38,FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple,cube-triple-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.8,0.8,0.995,4096,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple|env=cube-triple-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.088,0.07200000000000001,"1:0.3600,2:0.0000,3:0.0400,4:0.0000,5:0.0400","1:0.2800,2:0.0000,3:0.0800,4:0.0000,5:0.0000",2026-06-21T06:43:03Z,eval_results_json
Pathbridger_flow,20260621_072838_seed0_cube-triple-play-v0,2026-06-21T07:28:38,FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple,cube-triple-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.8,0.8,0.995,4096,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple|env=cube-triple-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.064,0.04,"1:0.2800,2:0.0000,3:0.0400,4:0.0000,5:0.0000","1:0.1600,2:0.0000,3:0.0400,4:0.0000,5:0.0000",2026-06-21T06:51:30Z,eval_results_json
Pathbridger_flow,20260621_072838_seed0_cube-triple-play-v0,2026-06-21T07:28:38,FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple,cube-triple-play-v0,0,flow,trl,10.0,5.0,25,10,1,1,1.0,0.8,0.8,0.995,4096,600,25,proj=Pathbridger_flow|group=FlowG10W5H25Ha10N1TRL_rd_sd_cube_triple|env=cube-triple-play-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.15199999999999997,0.11200000000000002,"1:0.6000,2:0.0800,3:0.0800,4:0.0000,5:0.0000","1:0.4000,2:0.0800,3:0.0800,4:0.0000,5:0.0000",2026-06-21T06:59:40Z,eval_results_json
Pathbridger_flow,20260621_155942_seed0_antmaze-medium-navigate-v0,2026-06-21T15:59:42,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium,antmaze-medium-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.7,0.7,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium|env=antmaze-medium-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.7|kd=0.7|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.008,0.032,"1:0.0000,2:0.0400,3:0.0000,4:0.0000,5:0.0000","1:0.0400,2:0.0400,3:0.0400,4:0.0000,5:0.0400",2026-06-21T10:02:50Z,eval_results_json
Pathbridger_flow,20260621_155942_seed0_antmaze-medium-navigate-v0,2026-06-21T15:59:42,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium,antmaze-medium-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.7,0.7,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium|env=antmaze-medium-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.7|kd=0.7|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.032,0.07999999999999999,"1:0.1200,2:0.0400,3:0.0000,4:0.0000,5:0.0000","1:0.0400,2:0.2400,3:0.0400,4:0.0000,5:0.0800",2026-06-21T10:08:24Z,eval_results_json
Pathbridger_flow,20260621_155942_seed0_antmaze-medium-navigate-v0,2026-06-21T15:59:42,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium,antmaze-medium-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.7,0.7,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium|env=antmaze-medium-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.7|kd=0.7|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.08,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.1600,2:0.1600,3:0.0800,4:0.0000,5:0.0000",2026-06-21T10:14:00Z,eval_results_json
Pathbridger_flow,20260621_155942_seed0_antmaze-medium-navigate-v0,2026-06-21T15:59:42,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium,antmaze-medium-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.7,0.7,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_medium|env=antmaze-medium-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.7|kd=0.7|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.11200000000000002,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.1600,2:0.2000,3:0.2000,4:0.0000,5:0.0000",2026-06-21T10:19:36Z,eval_results_json
Pathbridger_flow,20260621_191938_seed0_antmaze-large-navigate-v0,2026-06-21T19:19:38,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large,antmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.9,0.9,0.995,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T13:23:11Z,eval_results_json
Pathbridger_flow,20260621_191938_seed0_antmaze-large-navigate-v0,2026-06-21T19:19:38,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large,antmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.9,0.9,0.995,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T13:28:45Z,eval_results_json
Pathbridger_flow,20260621_191938_seed0_antmaze-large-navigate-v0,2026-06-21T19:19:38,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large,antmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.9,0.9,0.995,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T13:34:21Z,eval_results_json
Pathbridger_flow,20260621_191938_seed0_antmaze-large-navigate-v0,2026-06-21T19:19:38,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large,antmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.9,0.9,0.995,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_large|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T13:39:57Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,1,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T16:46:54Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:24:12Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:18:21Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,4,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T16:52:35Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T16:58:18Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:35:52Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:30:01Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-21T17:04:01Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:47:35Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:41:44Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:59:17Z,eval_results_json
Pathbridger_flow,20260621_223959_seed0_antmaze-giant-navigate-v0,2026-06-21T22:39:59,FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant,antmaze-giant-navigate-v0,0,flow,trl,5.0,5.0,25,10,1,1,0.0,0.8,0.8,0.99,1024,600,25,proj=Pathbridger_flow|group=FlowG5W5H25Ha10N1TRL_rd_sd_antmaze_giant|env=antmaze-giant-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.8|kd=0.8|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-24T18:53:26Z,eval_results_json
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.088,0.072,"1:0.3600,2:0.0000,3:0.0400,4:0.0400,5:0.0000","1:0.3200,2:0.0400,3:0.0000,4:0.0000,5:0.0000",2026-06-23T17:05:02Z,eval_results_json
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.5279999999999999,0.352,"1:0.9600,2:0.4400,3:0.4000,4:0.4000,5:0.4400","1:0.5600,2:0.3200,3:0.2000,4:0.2400,5:0.4400",2026-06-23T17:10:41Z,eval_results_json
Pathbridger_flow,20260623_225006_seed0_puzzle-3x3-play-v0,2026-06-23T22:50:06,flow_trl_gap_tune_p3_g0p5_w5_n1,puzzle-3x3-play-v0,0,flow,trl,0.5,5.0,25,5,1,1,0.5,0.9,0.9,0.99,1024,600,25,proj=Pathbridger_flow|group=flow_trl_gap_tune_p3_g0p5_w5_n1|env=puzzle-3x3-play-v0|gap=0.5|wmax=5.0|h=25|train_n=1|lam=0.5|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.64,0.46399999999999997,"1:1.0000,2:0.6400,3:0.3200,4:0.5200,5:0.7200","1:0.8800,2:0.3600,3:0.2800,4:0.4000,5:0.4000",2026-06-23T17:15:45Z,eval_results_json
